name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"17.4116, 78.3987",2022-05-25T17:00:00,97.3,99.5,63.6,33.21,0,0,,0,0,15,0.8,295,1004,50.5,4.9,424,1.5,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-25T18:00:00,93.1,97.1,67.5,43.3,0,0,,0,0,8.3,4.1,250,1008,36.6,3.7,17,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-25T19:00:00,89.9,93.4,67.5,47.86,0,0,,0,0,13.4,3.7,220,1009,36.6,3.7,5,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-25T20:00:00,90.4,92.2,64.5,42.52,0,0,,0,0,15,1,230,1006.5,41.2,4.9,1,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-25T21:00:00,86.1,89.3,67.5,53.86,0,0,,0,0,14.5,1,336,1010,36.6,3.7,0,,0,3,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-25T22:00:00,86.1,89.3,67.6,54.1,0,0,,0,0,11.9,3.9,130,1010.2,55.7,3.7,0,,0,3,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-25T23:00:00,87.6,87.7,61.2,41.18,0,0,,0,0,8.9,3.7,320,1006.2,29,5.6,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T00:00:00,84.2,85.7,64.4,51.5,0,0,,0,0,7.2,4.7,153.1,1010,89,3.4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-26T01:00:00,84.2,86.1,65.3,53.1,0,0,,0,0,8.1,5.8,330,1010,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-26T02:00:00,83.2,84.1,62.6,49.88,0,0,,0,0,15.4,6,321,1004.9,47,5.8,0,,0,10,Partially cloudy,partly-cloudy-night,"4,31,28,59,99,99,43,12,00,00,000"
"17.4116, 78.3987",2022-05-26T03:00:00,80.6,83,67.1,63.62,0,0,,0,0,15.4,6.9,265,1009,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-26T04:00:00,80.6,82.5,65.3,59.77,0,0,,0,0,19,6.9,260,1010,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-26T05:00:00,82,83,62.4,51.52,0,0,,0,0,20.4,2.9,270,1005.9,59.4,5.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T06:00:00,80.6,82.8,66.2,61.61,0,0,,0,0,21,9.2,260,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-26T07:00:00,81.1,83.9,68,64.45,0,0,,0,0,24.2,5.9,287,1011,46.7,3.1,23,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T08:00:00,85.7,89.1,68.1,55.92,0,0,,0,0,20.1,5.8,299,1009.1,43.9,4.9,150,0.5,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T09:00:00,86.4,92.1,71.2,60.69,0,0,,0,0,17.2,7.9,299,1012,50,3.7,462,1.7,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T10:00:00,88.2,94.5,71.3,57.58,0,0,,0,0,15.2,7.8,326,1011.2,12,3.7,677,2.4,7,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T11:00:00,94.3,100.1,69.4,44.55,0,0,,0,0,13,4.5,317,1007.7,39.5,4.9,850,3.1,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T12:00:00,93.6,102.5,72.6,50.77,0,0,,0,0,11.2,7.9,316,1010,6.6,3.7,964,3.5,10,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T13:00:00,93.7,100.8,70.8,47.57,0,0,,0,0,8.7,6,275,1009,50,3.7,1014,3.7,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T14:00:00,98.3,102.4,66.2,35.3,0,0,,0,0,8.9,5.7,274,1004.1,54.6,4.9,943,3.4,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T15:00:00,96.8,104.8,71,43.48,0,0,,0,0,9.6,9.5,269,1007,50,3.7,388,1.4,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T16:00:00,89.7,95.8,70.7,53.65,0,0,,0,0,11,7.6,284,1007.8,83.4,3.1,97,0.3,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T17:00:00,83.7,86.6,67.4,57.95,0,0,,0,0,21.1,7.9,288,1005.5,83.5,2.6,51,0.2,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T18:00:00,83.1,85.8,67.4,59.2,0,0,,0,0,11.6,6.5,315,1008,50,3,186,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T19:00:00,82.8,85,66.1,57.1,0,0,,0,0,11,5.5,304,1008.2,52.7,3,77,0.3,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T20:00:00,84.6,86.8,66,53.72,0,0,,0,0,9.8,3.4,222,1006.8,60.3,4.5,1,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T21:00:00,82.7,85.5,67.5,60.22,0,0,,0,0,8.3,3.6,250,1010.2,55.7,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-26T22:00:00,83.3,84.9,64.4,52.98,0,0,rain,0,0,21.9,10.3,280,1010,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-26T23:00:00,81.1,83.4,66.5,61.29,0.039,100,rain,0,0,4,2.1,240,1006.3,82.2,2.6,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T00:00:00,82.4,84,64.4,54.58,0,0,,0,0,5.1,8.1,255,1010,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-27T01:00:00,82.4,84,64.4,54.58,0,0,,0,0,14.3,9.1,285,1009,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-27T02:00:00,83.1,84.3,63.2,51.18,0,0,,0,0,13.6,2.5,290,1004.4,89.8,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T03:00:00,78.8,78.8,62.6,57.63,0,0,,0,0,16.6,8,275,1009,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-27T04:00:00,78.8,78.8,62.6,57.63,0,0,,0,0,17.2,8,275,1009,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-27T05:00:00,81.4,82.5,62.4,52.58,0,0,,0,0,22.8,3.4,250,1004.6,90,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"4,31,28,59,99,99,43,12,00,00,000"
"17.4116, 78.3987",2022-05-27T06:00:00,78.8,78.8,64.4,61.39,0,0,,0,0,20.8,8.1,265,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-27T07:00:00,77.3,77.3,69,75.75,0,0,,0,0,21.7,1.8,329,1011,55.7,3.1,3,0,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T08:00:00,82.1,85.3,68.5,63.58,0,0,,0,0,21,4.3,268,1009.2,57.6,3.2,12,0,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T09:00:00,84.3,89.7,71.5,65.42,0,0,,0,0,19.2,6.6,289,1012,50,3.7,94,0.3,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T10:00:00,86.4,91.1,69.8,57.86,0,0,,0,0,16.3,7.6,316,1012,46.7,3.7,188,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T11:00:00,90.9,96,69.3,49.22,0,0,,0,0,13.6,5.3,277,1008,51.3,4.9,487,1.8,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T12:00:00,91.4,97,69.8,49.4,0,0,,0,0,10.7,7.3,300,1010,27.7,3.7,906,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T13:00:00,91.8,96.3,68.4,46.5,0,0,,0,0,9.6,7.6,271,1009.8,30.9,3.7,1006,3.6,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T14:00:00,96.2,99.3,65.3,36.45,0,0,,0,0,9.8,4.5,316,1005,54.6,4.9,554,2,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T15:00:00,95.1,100,68,41.38,0,0,,0,0,9.4,4.5,290,1007,50,3.7,340,1.2,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T16:00:00,95.1,99.5,67.4,40.46,0,0,,0,0,8.9,4.8,305,1007,50,3.7,225,0.8,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T17:00:00,96.2,97.6,62.6,33.09,0,0,,0,0,8.5,3.5,286,1003.5,49.9,4.9,72,0.3,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T18:00:00,91.8,93.9,64.8,41.01,0,0,,0,0,5.6,4.5,260,1007,30.9,3.7,139,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T19:00:00,89.9,92,65.2,44.15,0,0,,0,0,3.1,2.9,250,1007.2,30.9,3.7,97,0.3,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T20:00:00,91,91.9,62.9,39.46,0,0,,0,0,6,2.8,230,1004.8,45.4,4.9,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T21:00:00,86.3,88.3,65.6,50.18,0,0,,0,0,4.7,2.7,220,1008,30.9,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-27T22:00:00,86,86.1,60.8,42.83,0,0,,0,0,11.6,9.1,220,1009,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-27T23:00:00,87.6,86.7,58.1,36.89,0,0,,0,0,14.5,3.2,220,1003.4,50,5.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T00:00:00,84.2,85,62.6,48.35,0,0,,0,0,16.1,11.4,230,1008,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-28T01:00:00,83.3,84.2,62.6,49.74,0,0,,0,0,17.7,10.3,245,1008,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-28T02:00:00,84.9,85.1,60.8,44.28,0,0,,0,0,20.1,1.3,260,1002.4,50,5.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T03:00:00,80.6,81.7,61.7,52.68,0,0,,0,0,20.8,10.3,260,1008,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-28T04:00:00,80.6,81.6,61.7,52.59,0,0,,0,0,21.7,11.4,265,1008,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-28T05:00:00,81.1,82.6,64.2,56.59,0,0,,0,0,25.1,3.1,270,1003.9,41.4,5.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T06:00:00,78.8,78.8,63.5,59.43,0,0,,0,0,23.7,12.7,260,1010,0,3.7,0,,0,10,Clear,clear-day,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-28T07:00:00,79.1,79.1,67.7,68.33,0,0,,0,0,23.5,7,287,1010.2,0,3.7,36,0.1,0,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T08:00:00,84.7,87,66.1,53.77,0,0,,0,0,21.7,7.8,314,1008.2,2.1,4.9,234,0.8,2,10,Clear,clear-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T09:00:00,84.5,87.6,67.7,57.35,0,0,,0,0,17.7,8.3,299,1010.2,0,3.7,467,1.7,5,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T10:00:00,87.9,91.4,67.7,51.34,0,0,,0,0,15,8.2,307,1010,0,3.7,681,2.5,7,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T11:00:00,93,96.1,66.2,41.5,0,0,,0,0,13,10.8,317,1006.4,0,4.9,855,3.1,9,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T12:00:00,91.9,95.8,67.5,44.87,0,0,,0,0,11.2,9.6,316,1009,0,3.7,971,3.5,10,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T13:00:00,93.6,97.6,67.2,42.23,0,0,,0,0,8.3,9.6,305,1008,27.7,3.7,1023,3.7,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T14:00:00,98,100.3,63.6,32.49,0,0,,0,0,9.4,4.3,300,1003.9,44.8,4.9,1004,3.6,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T15:00:00,95.5,98.6,65.4,37.38,0,0,,0,0,10.3,4.5,313,1006.8,50,3.7,917,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T16:00:00,97.1,100.4,65.4,35.66,0,0,,0,0,11.2,3.3,265,1006,50,3.7,770,2.8,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T17:00:00,97.2,97.9,61.1,30.5,0,0,,0,0,11.6,3.3,249,1003.1,54.4,4.9,571,2.1,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T18:00:00,93.3,94.9,63.6,37.55,0,0,,0,0,11.6,5.5,248,1007,29.2,3.7,339,1.2,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T19:00:00,91.4,92.8,63.7,40.06,0,0,,0,0,11.2,3.9,256,1007,46.7,3.7,100,0.4,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T20:00:00,89.1,88.9,60.5,38.44,0,0,,0,0,12.5,3.9,264,1004.7,54.6,4.9,1,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T21:00:00,86.4,87.7,64,47.36,0,0,,0,0,15,2.6,230,1008,30.9,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T22:00:00,86,86.5,62,44.61,0,0,,0,0,17.7,2.7,246,1008.2,30.9,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-28T23:00:00,87.1,86.1,57.9,37.32,0,0,,0,0,20.4,4.2,260,1005.3,44.8,4.8,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-29T00:00:00,86,84.6,55.4,35.29,0,0,,0,0,21.5,10.3,220,1008,50,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-29T01:00:00,84.2,83.1,55.5,37.45,0,0,,0,0,22.1,10.3,255,1008,50,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-29T02:00:00,84.9,83.9,56.6,38.09,0,0,,0,0,24.4,5.6,269,1002.9,57.6,5.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-29T03:00:00,82.4,82.3,58.1,43.64,0,0,,0,0,24.4,12.1,260,1008,50,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-29T04:00:00,80.6,81.5,60.8,50.99,0,0,,0,0,28.6,13.3,270,1008,50,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-29T05:00:00,82,82.6,60.6,48.31,0,0,,0,0,29.8,4.7,270,1004.3,39.5,5.5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-29T06:00:00,80.6,81.8,62.6,54.33,0,0,,0,0,26.4,15,270,1009,30,3.1,0,,0,3,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-29T07:00:00,80.9,83,65.9,60.54,0,0,,0,0,27.7,10,298,1010,0,3.7,22,0.1,0,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-29T08:00:00,84.4,86.4,65.4,52.96,0,0,,0,0,20.6,7.3,288,1007.5,2.1,4.9,79,0.3,1,10,Clear,clear-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
